stress-ng: info:  [250] setting to a 60 second run per stressor
stress-ng: info:  [250] dispatching hogs: 2 io
stress-ng: info:  [250] successful run completed in 60.14s (1 min, 0.14 secs)
stress-ng: info:  [250] stressor       bogo ops real time  usr time  sys time   bogo ops/s     bogo ops/s
stress-ng: info:  [250]                           (secs)    (secs)    (secs)   (real time) (usr+sys time)
stress-ng: info:  [250] io                 8444     60.04      6.33     51.23       140.63         146.70
========================================
Stress-NG Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer...

Starting stress-ng workload for 60 seconds...
Command: stress-ng --io 2 --timeout 60s --metrics-brief


Stress-ng completed with exit code: 0
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

========== RECEIVED SPEEDOMETER STATISTICS ==========
Total cycles: 1200
Deadline misses: 1 (0.08%)
Execution time:
  Mean: 596.321 us
  Min: 156.304 us
  Max: 4023.648 us
Jitter:
  Mean: 3049.569 us
  Max: 6953.120 us
Response time:
  Mean: 3645.890 us
  Min: 1360.656 us
  Max: 10488.048 us
====================================================

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 406200   3588  30696    0    0   101    12  382  431 11 52 27 10  0 1970-01-01 00:01:59
 2  0      0 403376   3596  32860    0    0     0   304  682  725 13 52 24 11  0 1970-01-01 00:02:00
 2  0      0 403376   3604  32860    0    0     0    16 1073 1448  6 71  1 21  0 1970-01-01 00:02:01
 3  1      0 403376   3612  32860    0    0     0    16 1074 1403  5 73  3 19  0 1970-01-01 00:02:03
 2  0      0 403376   3620  32860    0    0     0    16 1054 1429  5 73  2 20  0 1970-01-01 00:02:04
 1  1      0 403376   3628  32860    0    0     0    16 1083 1479  5 73  2 20  0 1970-01-01 00:02:05
 4  0      0 403376   3636  32860    0    0     0    16 1066 1442  5 73  2 20  0 1970-01-01 00:02:06
 2  0      0 403376   3644  32860    0    0     0    16 1087 1427  6 72  2 20  0 1970-01-01 00:02:07
 3  0      0 403376   3652  32860    0    0     0    16 1093 1448  6 73  2 19  0 1970-01-01 00:02:08
 2  0      0 403376   3660  32860    0    0     0    16 1030 1360  6 71  3 20  0 1970-01-01 00:02:09
 3  0      0 403252   3668  32860    0    0     0    16 1047 1423  7 71  2 19  0 1970-01-01 00:02:10
 2  0      0 403252   3676  32860    0    0     0    16 1109 1461  8 72  2 18  0 1970-01-01 00:02:11
 3  0      0 403252   3684  32860    0    0     0    16 1025 1315  9 70  3 19  0 1970-01-01 00:02:12
 2  0      0 403252   3692  32860    0    0     0    16 1106 1435  9 71  2 18  0 1970-01-01 00:02:13
 3  0      0 403252   3700  32860    0    0     0    16 1034 1362  6 70  4 20  0 1970-01-01 00:02:14
 2  1      0 403252   3708  32860    0    0     0    16 1113 1410  6 73  2 19  0 1970-01-01 00:02:15
