stress-ng: info:  [384] setting to a 60 second run per stressor
stress-ng: info:  [384] dispatching hogs: 2 io
stress-ng: info:  [384] successful run completed in 60.12s (1 min, 0.12 secs)
stress-ng: info:  [384] stressor       bogo ops real time  usr time  sys time   bogo ops/s     bogo ops/s
stress-ng: info:  [384]                           (secs)    (secs)    (secs)   (real time) (usr+sys time)
stress-ng: info:  [384] io                 8372     60.04      6.55     51.08       139.43         145.27
========================================
Stress-NG Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer...

Starting stress-ng workload for 60 seconds...
Command: stress-ng --io 2 --timeout 60s --metrics-brief


Stress-ng completed with exit code: 0
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

========== RECEIVED SPEEDOMETER STATISTICS ==========
Total cycles: 1200
Deadline misses: 3 (0.25%)
Execution time:
  Mean: 404.652 us
  Min: 125.296 us
  Max: 40927.136 us
Jitter:
  Mean: 3129.731 us
  Max: 28037.744 us
Response time:
  Mean: 3534.384 us
  Min: 1777.888 us
  Max: 68964.880 us
====================================================

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 403016   6568  30804    0    0    18    11  443  563  7 54 25 14  0 1970-01-01 00:11:18
 3  0      0 400168   6576  32976    0    0     0   300  649  722 13 50 26 11  0 1970-01-01 00:11:19
 2  0      0 400168   6584  32976    0    0     0    16 1036 1400  5 69  7 19  0 1970-01-01 00:11:20
 2  0      0 400168   6592  32976    0    0     0    16 1032 1419  7 68  6 20  0 1970-01-01 00:11:22
 2  0      0 400044   6600  32976    0    0     0    16 1018 1389  6 66  7 21  0 1970-01-01 00:11:23
 2  0      0 400044   6608  32976    0    0     0    16 1066 1444  5 69  6 20  0 1970-01-01 00:11:24
 2  0      0 400044   6616  32976    0    0     0    16 1065 1443  5 71  5 19  0 1970-01-01 00:11:25
 2  0      0 400044   6624  32976    0    0     0    16 1039 1406  7 67  7 18  0 1970-01-01 00:11:26
 3  0      0 400044   6632  32976    0    0     0    16 1073 1460 10 66  6 18  0 1970-01-01 00:11:27
 3  0      0 400044   6640  32976    0    0     0    16 1051 1401  6 69  6 19  0 1970-01-01 00:11:28
 3  0      0 400044   6648  32976    0    0     0    16 1053 1392  7 70  7 17  0 1970-01-01 00:11:29
 2  0      0 400044   6656  32976    0    0     0    16 1032 1380  7 68  5 20  0 1970-01-01 00:11:30
 2  0      0 400044   6664  32976    0    0     0    16 1028 1356  6 69  5 21  0 1970-01-01 00:11:31
 2  0      0 400044   6672  32976    0    0     0    16  894 1237  6 64  8 23  0 1970-01-01 00:11:32
 2  0      0 400044   6680  32976    0    0     0    16 1034 1406  5 70  5 21  0 1970-01-01 00:11:33
 3  0      0 400044   6688  32976    0    0     0    16 1032 1412  8 67  5 21  0 1970-01-01 00:11:34
