stress-ng: info:  [219] setting to a 60 second run per stressor
stress-ng: info:  [219] dispatching hogs: 2 stream
stress-ng: info:  [220] stress-ng-stream: using built-in defaults as no suitable cache found
stress-ng: info:  [220] stress-ng-stream: stressor loosely based on a variant of the STREAM benchmark code
stress-ng: info:  [220] stress-ng-stream: do NOT submit any of these results to the STREAM benchmark results
stress-ng: info:  [220] stress-ng-stream: Using CPU cache size of 2048K
stress-ng: info:  [221] stress-ng-stream: memory rate: 318.17 MB/sec, 127.27 Mflop/sec (instance 1)
stress-ng: info:  [220] stress-ng-stream: memory rate: 313.59 MB/sec, 125.44 Mflop/sec (instance 0)
stress-ng: info:  [219] successful run completed in 60.14s (1 min, 0.14 secs)
stress-ng: info:  [219] stressor       bogo ops real time  usr time  sys time   bogo ops/s     bogo ops/s
stress-ng: info:  [219]                           (secs)    (secs)    (secs)   (real time) (usr+sys time)
stress-ng: info:  [219] stream              940     60.04    118.50      0.49        15.66           7.90
stress-ng: info:  [219] stream           315.88 memory rate (MB per sec) (average per stressor)
stress-ng: info:  [219] stream           126.35 memory rate (Mflop per sec) (average per stressor)
========================================
Stress-NG Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer...

Starting stress-ng workload for 60 seconds...
Command: stress-ng --stream 2 --timeout 60s --metrics-brief


Stress-ng completed with exit code: 0
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

========== RECEIVED SPEEDOMETER STATISTICS ==========
Total cycles: 1200
Deadline misses: 0 (0.00%)
Execution time:
  Mean: 206.661 us
  Min: 150.432 us
  Max: 1429.280 us
Jitter:
  Mean: 1958.570 us
  Max: 8692.624 us
Response time:
  Mean: 2165.231 us
  Min: 1081.856 us
  Max: 9287.920 us
====================================================

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 406564   5756  28516    0    0   402    15  233  172 18 42 40  0  0
 2  0      0 401604   8452  30668    0    0  4756     0  876  305 17 66 14  3  0
 2  0      0 372104  10788  32848    0    0  2336     0  940  331 33 64  3  0  0
 2  0      0 371980  10848  32868    0    0    60     0  517   27 99  2  0  0  0
 2  0      0 371980  10848  32868    0    0     0     0  508   22 100  0  0  0  0
 2  0      0 371980  10848  32872    0    0     0   128  513   31 99  1  0  0  0
 2  0      0 371980  10848  32872    0    0     0     0  509   22 100  0  0  0  0
 2  0      0 371980  10848  32872    0    0     0     4  503   20 100  0  0  0  0
 2  0      0 371980  10848  32872    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 371980  10848  32872    0    0     0     0  507   14 100  0  0  0  0
 2  0      0 371980  10848  32872    0    0     0     0  508   18 100  0  0  0  0
 2  0      0 371980  10848  32872    0    0     0     0  508   20 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     4  505   20 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  504   20 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  508   18 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  507   18 100  0  0  0  0
 3  0      0 371980  10848  32876    0    0     0     0  504   18 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  508   20 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  508   16 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  511   16 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  508   22 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  503   16 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  506   14 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  505   14 100  0  0  0  0
 2  0      0 371980  10848  32876    0    0     0     0  507   20 100  0  0  0  0
