stress-ng: info:  [371] setting to a 60 second run per stressor
stress-ng: info:  [371] dispatching hogs: 2 stream
stress-ng: info:  [372] stress-ng-stream: using built-in defaults as no suitable cache found
stress-ng: info:  [372] stress-ng-stream: stressor loosely based on a variant of the STREAM benchmark code
stress-ng: info:  [372] stress-ng-stream: do NOT submit any of these results to the STREAM benchmark results
stress-ng: info:  [372] stress-ng-stream: Using CPU cache size of 2048K
stress-ng: info:  [373] stress-ng-stream: memory rate: 312.48 MB/sec, 124.99 Mflop/sec (instance 1)
stress-ng: info:  [372] stress-ng-stream: memory rate: 314.57 MB/sec, 125.83 Mflop/sec (instance 0)
stress-ng: info:  [371] successful run completed in 60.16s (1 min, 0.16 secs)
stress-ng: info:  [371] stressor       bogo ops real time  usr time  sys time   bogo ops/s     bogo ops/s
stress-ng: info:  [371]                           (secs)    (secs)    (secs)   (real time) (usr+sys time)
stress-ng: info:  [371] stream              939     60.10    119.34      0.25        15.62           7.85
stress-ng: info:  [371] stream           313.53 memory rate (MB per sec) (average per stressor)
stress-ng: info:  [371] stream           125.41 memory rate (Mflop per sec) (average per stressor)
========================================
Stress-NG Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer...

Starting stress-ng workload for 60 seconds...
Command: stress-ng --stream 2 --timeout 60s --metrics-brief


Stress-ng completed with exit code: 0
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

========== RECEIVED SPEEDOMETER STATISTICS ==========
Total cycles: 1200
Deadline misses: 0 (0.00%)
Execution time:
  Mean: 242.154 us
  Min: 127.152 us
  Max: 1635.152 us
Jitter:
  Mean: 2124.656 us
  Max: 4723.200 us
Response time:
  Mean: 2366.811 us
  Min: 1224.832 us
  Max: 4875.936 us
====================================================

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 398972  11232  30824    0    0    23     4  213   22 76  5 19  0  0
 2  0      0 371692  11232  32952    0    0     0     0  442  118 47 29 25  0  0
 2  0      0 371692  11232  32980    0    0     0     0  510   19 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  509   26 100  0  0  0  0
 3  0      0 371692  11232  32980    0    0     0     0  504   14 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  506   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0   104  511   28 99  1  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  508   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  512   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  503   14 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  508   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  504   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  503   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  508   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0    16  503   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  504   14 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  508   24 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  505   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  504   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  506   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  513   24 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  502   14 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  508   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  504   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  506   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  508   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   24 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  503   14 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  511   20 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  511   22 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  503   18 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371692  11232  32980    0    0     0     0  508   18 100  0  0  0  0
