stress-ng: info:  [258] setting to a 60 second run per stressor
stress-ng: info:  [258] dispatching hogs: 2 stream
stress-ng: info:  [259] stress-ng-stream: using built-in defaults as no suitable cache found
stress-ng: info:  [259] stress-ng-stream: stressor loosely based on a variant of the STREAM benchmark code
stress-ng: info:  [259] stress-ng-stream: do NOT submit any of these results to the STREAM benchmark results
stress-ng: info:  [259] stress-ng-stream: Using CPU cache size of 2048K
stress-ng: info:  [260] stress-ng-stream: memory rate: 318.97 MB/sec, 127.59 Mflop/sec (instance 1)
stress-ng: info:  [259] stress-ng-stream: memory rate: 314.19 MB/sec, 125.67 Mflop/sec (instance 0)
stress-ng: info:  [258] successful run completed in 60.10s (1 min, 0.10 secs)
stress-ng: info:  [258] stressor       bogo ops real time  usr time  sys time   bogo ops/s     bogo ops/s
stress-ng: info:  [258]                           (secs)    (secs)    (secs)   (real time) (usr+sys time)
stress-ng: info:  [258] stream              947     60.04    119.23      0.28        15.77           7.92
stress-ng: info:  [258] stream           316.58 memory rate (MB per sec) (average per stressor)
stress-ng: info:  [258] stream           126.63 memory rate (Mflop per sec) (average per stressor)
========================================
Stress-NG Workload (Synchronized)
========================================
Initializing shared memory...
Waiting for speedometer to register...
Found speedometer in shared memory!
Sending START command to speedometer...

Starting stress-ng workload for 60 seconds...
Command: stress-ng --stream 2 --timeout 60s --metrics-brief


Stress-ng completed with exit code: 0
Sending STOP command to speedometer...
Waiting for statistics from speedometer...

========== RECEIVED SPEEDOMETER STATISTICS ==========
Total cycles: 600
Deadline misses: 0 (0.00%)
Execution time:
  Mean: 824.533 us
  Min: 154.400 us
  Max: 2423.104 us
Jitter:
  Mean: 1738.305 us
  Max: 5226.928 us
Response time:
  Mean: 2562.838 us
  Min: 1474.240 us
  Max: 6300.080 us
====================================================

Stress workload terminated.
===VMSTAT_START===
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 398948  11240  30776    0    0    84     6  224   41 71 10 19  0  0
 2  0      0 371916  11240  32940    0    0     0     0  427   93 47 28 25  0  0
 2  0      0 371916  11240  32940    0    0     0     0  507   22 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  502   14 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0    64  509   24 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0   112  511   30 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  510   20 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  509   20 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  507   16 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  502   16 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0   104  513   24 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  505   20 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  506   14 100  0  0  0  0
 3  0      0 371916  11240  32940    0    0     0     0  503   19 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  504   15 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  506   18 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  507   14 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  509   24 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  503   12 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  505   18 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  507   14 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  503   19 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  507   14 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  506   20 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  506   14 100  0  0  0  0
 2  0      0 371916  11240  32940    0    0     0     0  503   20 100  0  0  0  0
